external_id,rating,content,text_indobert,text_indobert_slang,initial_sentiment,final_sentiment,true_label,predicted_label,prob_negative,prob_neutral,prob_positive,confidence
ab4f0d12-e569-4896-910f-e508ed5ae19e,3,pelit,pelit,pelit,Neutral,Neutral,Neutral,Negative,0.83786774,0.14871387,0.013418348,0.83786774
0edd3032-6e47-45e0-9fe8-b2654bb631be,1,fitur cari kadang tidak bekerja,fitur cari kadang tidak bekerja,fitur mencari kadang tidak bekerja,Negative,Negative,Negative,Positive,0.25813726,0.3058953,0.43596742,0.43596742
fb9c6d3d-93ed-44c6-bbf9-f06cf6c1a449,2,Nyaman,Nyaman,Nyaman,Negative,Negative,Negative,Positive,0.15136662,0.41677472,0.4318587,0.4318587
3fd3c02b-3466-40dc-93e2-24d12735a268,4,"iklan teror pocong udah di hapus well tapi iklannya jadi banyak banget, biasa nya 4/3 lagu baru ada iklan sekarang 1/2 kali lagu selesai langsung iklan","iklan teror pocong udah di hapus well tapi iklannya jadi banyak banget, biasa nya 4/3 lagu baru ada iklan sekarang 1/2 kali lagu selesai langsung iklan","iklan teror pocong sudah di hapus well tetapi iklannya jadi banyak banget, biasa nya 4/3 lagu baru ada iklan sekarang 1/2 kali lagu selesai langsung iklan",Positive,Positive,Positive,Negative,0.9347074,0.0016053697,0.06368715,0.9347074
42ca47e2-ac7d-4628-93b9-be1916240dd4,5,Tambahin ⭐️⭐️⭐️⭐️⭐️ lg...,Tambahin ⭐️⭐️⭐️⭐️⭐️ lg...,Tambahin ⭐️⭐️⭐️⭐️⭐️ lagi...,Positive,Positive,Positive,Neutral,0.12788107,0.7738424,0.09827653,0.7738424
5d48b2db-b804-44ac-b91d-d03f4cc2f292,1,Keren abis,Keren abis,Keren habis,Negative,Negative,Negative,Neutral,0.39159992,0.4754002,0.1329998,0.4754002
111b6b49-701c-411f-9473-991c03757739,1,"gak tau ah, terlalu banyak iklannya. Yudha segitu aja makasih,","gak tau ah, terlalu banyak iklannya. Yudha segitu aja makasih,","tidak tau ah, terlalu banyak iklannya. Yudha segitu saja terima kasih,",Negative,Negative,Negative,Neutral,0.2145817,0.7503666,0.035051666,0.7503666
e242b279-789f-43b9-8183-c58d8854e726,3,Kalu bguss bru tambahin deh,Kalu bguss bru tambahin deh,Kalu bguss baru tambahin sudah,Neutral,Neutral,Neutral,Positive,0.09864368,0.096209094,0.8051472,0.8051472
6cd55488-2221-4d25-b17c-c450fc14bfb0,3,Kirain gk ad iklanx ternyata ad jdi aq ksi bibtang 4 klo bisa jngan ad iklanx biar gk ketahuan klo aq pake sfotify,Kirain gk ad iklanx ternyata ad jdi aq ksi bibtang 4 klo bisa jngan ad iklanx biar gk ketahuan klo aq pake sfotify,Kirain tidak iklan iklanx ternyata iklan jadi aq ksi bibtang 4 kalau bisa jngan iklan iklanx biar tidak ketahuan kalau aq memakai sfotify,Neutral,Neutral,Neutral,Positive,0.0919406,0.016855158,0.89120424,0.89120424
9e95dad2-c0cf-4b2f-b6b6-836fd2b7f4a8,2,ketika kita mencari lagu dan memputarnya malah lagu lain yang muncul tolong di perbaiki,ketika kita mencari lagu dan memputarnya malah lagu lain yang muncul tolong di perbaiki,ketika kita mencari lagu dan memputarnya malahan lagu lain yang muncul tolong di perbaiki,Negative,Negative,Negative,Neutral,0.36302525,0.5981143,0.038860463,0.5981143
491b1a07-e923-4565-9908-88ea5090bc8b,3,🤗🤗🤗🤗,🤗🤗🤗🤗,🤗🤗🤗🤗,Neutral,Neutral,Neutral,Positive,0.15136658,0.41677472,0.4318587,0.4318587
a6bbb291-2e5b-494b-9bf7-a91c173fa528,3,Terlalu banyak yang premium jadi harus beli dulu gimana sih yang awalnya ga premium kok jadi premium semua...tolong jangan banyak² premium nya...jadi susah kalo mau dengerin lagu harus beli paket premium dulu deh...bagus² sih lagunya tp kalo premium gini jadi males....mau dengerin lagu enak² tp malah premium...,Terlalu banyak yang premium jadi harus beli dulu gimana sih yang awalnya ga premium kok jadi premium semua...tolong jangan banyak2 premium nya...jadi susah kalo mau dengerin lagu harus beli paket premium dulu deh...bagus2 sih lagunya tp kalo premium gini jadi males....mau dengerin lagu enak2 tp malah premium...,Terlalu banyak yang premium jadi harus membeli dulu bagaimana yang awalnya tidak premium kok jadi premium semua...tolong jangan banyak2 premium nya...jadi sulit kalau ingin mendengarkan lagu harus membeli paket premium dulu sudah...bagus-bagus sih lagunya tapi kalau premium gini jadi malas....ingin mendengarkan lagu enak2 tapi malahan premium...,Neutral,Negative,Negative,Neutral,0.17356925,0.7563794,0.07005124,0.7563794
508044f3-eafb-4b60-83f1-fa576d0d7c84,2,H6.0B,H6.0B,H6.0B,Negative,Negative,Negative,Neutral,0.15710096,0.5393735,0.3035255,0.5393735
120cf123-e924-4d23-92e3-b8d396845b0f,1,"gais Spotify boykot, udah secara official. mending ganti ke joytify aja, lengkap dan gaada iklan di sana. bagus banget sumpa ga boong, joytify juga ga boykot.","gais Spotify boykot, udah secara official. mending ganti ke joytify aja, lengkap dan gaada iklan di sana. bagus banget sumpa ga boong, joytify juga ga boykot.","gais Spotify boykot, sudah secara official. lebih baik ganti ke joytify saja, lengkap dan tidak ada iklan di sana. bagus banget sumpa tidak bohong, joytify juga tidak boykot.",Negative,Negative,Negative,Positive,0.09412898,0.045232408,0.86063856,0.86063856
934193b8-27e4-4396-bb69-a2a1f305d3e9,2,Apk nya bagus si cuman ko pas udah di update gk bisa di putar lagu nya,Apk nya bagus si cuman ko pas udah di update gk bisa di putar lagu nya,aplikasi nya bagus si cuman kok pas sudah di terbaru tidak bisa di memutar lagu nya,Negative,Negative,Negative,Neutral,0.18916988,0.5932887,0.21754149,0.5932887
26b20795-d425-4593-aab3-99a6db96f4e8,3,Banyak ikelan nya,Banyak ikelan nya,Banyak ikelan nya,Neutral,Neutral,Neutral,Negative,0.7960232,0.08381266,0.120164104,0.7960232
de6e9959-bde9-425d-a70b-75ac97832e31,4,Dangdut komplit,Dangdut komplit,Dangdut komplit,Positive,Positive,Positive,Neutral,0.044395622,0.92479944,0.030804928,0.92479944
de3a0213-ee71-4493-8365-ea360a3ddd4b,3,menjado office boy,menjado office boy,menjado office boy,Neutral,Neutral,Neutral,Negative,0.8952657,0.04537696,0.05935732,0.8952657
e6942646-8fa8-4286-98d8-e5c8025c6cef,2,Aplikasinya suka eror padahal ada jaringan internet tapi tulisan nya Mala tidak ada jaringan internet,Aplikasinya suka eror padahal ada jaringan internet tapi tulisan nya Mala tidak ada jaringan internet,Aplikasinya suka error padahal ada jaringan internet tetapi tulisan nya Mala tidak ada jaringan internet,Negative,Negative,Negative,Neutral,0.29374957,0.4089466,0.29730383,0.4089466
2414c834-c3c9-4405-b36a-d4af9b8b6ee8,3,ga asik....harus langganan,ga asik....harus langganan,tidak menyenangkan....harus berlangganan,Neutral,Neutral,Neutral,Negative,0.8335691,0.15302488,0.013406023,0.8335691
3e7263aa-dd4d-4324-b3d2-ad1bc16d0f6f,3,Berbayar...haduh...,Berbayar...haduh...,Berbayar...aduh...,Neutral,Neutral,Neutral,Negative,0.4848931,0.44860587,0.06650106,0.4848931
73d0874a-0673-464e-8a0f-dbf9afe9a005,2,"sebenarnya lagu lagu nya sudah lumayan lengkap, namun ini terlalu banyak iklan, sehingga setiap ganti lagu harus ngelewatin beberapa iklan dulu, seolah olah kita dipaksa untuk beli premium. maaf, tapi saya lebih suka spotify yang dulu","sebenarnya lagu lagu nya sudah lumayan lengkap, namun ini terlalu banyak iklan, sehingga setiap ganti lagu harus ngelewatin beberapa iklan dulu, seolah olah kita dipaksa untuk beli premium. maaf, tapi saya lebih suka spotify yang dulu","sebenarnya lagu lagu nya sudah cukup baik lengkap, tetapi ini terlalu banyak iklan, sehingga setiap ganti lagu harus ngelewatin beberapa iklan dulu, seolah olah kita dipaksa untuk membeli premium. maaf, tetapi saya lebih suka spotify yang dulu",Negative,Negative,Negative,Neutral,0.12941621,0.8030654,0.06751833,0.8030654
4585e782-fbe8-42ab-adce-4ee14dc8e696,3,Emang sekarang gak bisa langsung putar yaa ? Harus dimainkan acak ?,Emang sekarang gak bisa langsung putar yaa ? Harus dimainkan acak ?,memang sekarang tidak bisa langsung putar ya ? Harus dimainkan acak ?,Neutral,Negative,Negative,Neutral,0.20441723,0.7827369,0.0128458105,0.7827369
2eb10387-4ff8-4413-97b5-b0c6efca2262,3,Okhh,Okhh,Okhh,Neutral,Neutral,Neutral,Positive,0.15136658,0.41677466,0.43185872,0.43185872
277098ce-07ff-41a3-90b2-d4cf48befc18,2,"Gue udh beli premium dengan akun yang pake nomor, tapi sehari kemudian spotifynya log out terus dan pas mau log in lagi pilihan buka akun pake nomor ponsel gak ada. kalo buka pake email premium gue gak aktif. Itu gimana sih biar gak usah log ou log in mulu. Ck","Gue udh beli premium dengan akun yang pake nomor, tapi sehari kemudian spotifynya log out terus dan pas mau log in lagi pilihan buka akun pake nomor ponsel gak ada. kalo buka pake email premium gue gak aktif. Itu gimana sih biar gak usah log ou log in mulu. Ck","saya sudah membeli premium dengan akun yang memakai nomor, tetapi sehari kemudian spotifynya keluar terus-menerus dan pas ingin masuk lagi pilihan buka akun memakai nomor ponsel tidak ada. kalau buka memakai email premium saya tidak aktif. Itu bagaimana biar tidak usah log ou masuk mulu. Ck",Negative,Negative,Negative,Neutral,0.47680184,0.5103609,0.012837269,0.5103609
d759079a-143c-4e65-b661-89862672e394,3,shuffle😑😑😑,shuffle😑😑😑,acak😑😑😑,Neutral,Neutral,Neutral,Positive,0.15136658,0.41677466,0.43185872,0.43185872
216d404f-fefb-4896-9405-bcb6095b3906,1,return the song no more excuses pls?,return the song no more excuses pls?,kembalikan the lagu tidak more excuses mohon?,Negative,Negative,Negative,Neutral,0.30215618,0.5404698,0.15737401,0.5404698
a883d02d-6e82-4b3e-9f41-1401fc877afc,4,Tolong berikan lirik untuk semua lagu Semangat Spotify,Tolong berikan lirik untuk semua lagu Semangat Spotify,Tolong berikan lirik untuk semua lagu Semangat Spotify,Positive,Positive,Positive,Neutral,0.06960734,0.7924724,0.13792023,0.7924724
0b7ebfd5-b5d7-4a66-826a-8de6a01b796e,3,"Wah parah iklannya buanyak banget setiap ganti lagu iklan Mulu, yah saya juga sadar diri karna saya juga make yang gratisan tapi ini banyak banget 😅, untuk yang lainnya si the best lah cuma iklannya doank si yang meresahkan 🙏🏻👍👍👍","Wah parah iklannya buanyak banget setiap ganti lagu iklan Mulu, yah saya juga sadar diri karna saya juga make yang gratisan tapi ini banyak banget 😅, untuk yang lainnya si the best lah cuma iklannya doank si yang meresahkan 🙏🏻👍👍👍","wow parah iklannya buanyak banget setiap ganti lagu selalu ada iklan, yah saya juga sadar diri karena saya juga memakai yang gratis tetapi ini banyak banget 😅, untuk yang lainnya si the terbaik lah cuma iklannya doank si yang meresahkan 🙏🏻👍👍👍",Neutral,Negative,Negative,Positive,0.3886998,0.030660223,0.58063996,0.58063996
b4a7e059-0603-42b5-b118-ac4019c79673,3,Katanya bisa offline ternyata gk 😭😭 Maaf.,Katanya bisa offline ternyata gk 😭😭 Maaf.,Katanya bisa offline ternyata tidak 😭😭 Maaf.,Neutral,Neutral,Neutral,Negative,0.45590842,0.4454028,0.09868881,0.45590842
db4bcb95-9bbb-46a7-811a-522061875e3c,3,"Ko komentar nya kaya gitu si, padahal bagus 💯","Ko komentar nya kaya gitu si, padahal bagus 💯","kok komentar nya kaya gitu si, padahal bagus 💯",Neutral,Positive,Positive,Negative,0.54109627,0.10103052,0.35787326,0.54109627
49223375-8222-4a21-ac35-1b2d9999f6a7,1,Payah,Payah,Payah,Negative,Negative,Negative,Positive,0.15136662,0.41677472,0.4318587,0.4318587
9d666b3f-e669-4e76-9326-667d7d10d398,1,Masa iya harus dengerin banyak banget lagu baru dengerin lagu yang akumau,Masa iya harus dengerin banyak banget lagu baru dengerin lagu yang akumau,Masa ya harus mendengar banyak banget lagu baru mendengarkan lagu yang akumau,Negative,Negative,Negative,Neutral,0.256999,0.67612386,0.06687705,0.67612386
91c852fc-cea5-4fe5-923b-4b5f0582e214,1,Mengecewakan,Mengecewakan,Mengecewakan,Negative,Negative,Negative,Positive,0.15136662,0.41677472,0.4318587,0.4318587
188cbc9d-8187-4c8f-a0db-a142fbfc562d,3,Lumayan bagus,Lumayan bagus,cukup baik,Neutral,Positive,Positive,Neutral,0.042659555,0.7907734,0.16656703,0.7907734
f5464fb3-5a92-43b5-a876-6ddfd78b6228,2,bagus,bagus,bagus,Negative,Negative,Negative,Positive,0.035977323,0.2068282,0.7571944,0.7571944
7c8c828f-e957-492d-b5d6-5a522f8d5c5e,3,Good,Good,bagus,Neutral,Neutral,Neutral,Positive,0.035977323,0.2068282,0.7571944,0.7571944
26f5f18d-d82a-4b94-a65f-e7b47c68022a,3,😄😄😄,😄😄😄,😄😄😄,Neutral,Neutral,Neutral,Positive,0.15136658,0.41677466,0.43185872,0.43185872
3b0d4df3-6732-4070-90f1-eb4e94a0b365,3,Masa liat lirik aj bayar,Masa liat lirik aj bayar,Masa melihat lirik saja membayar,Neutral,Neutral,Neutral,Negative,0.62722623,0.35135636,0.021417396,0.62722623
51f3ab3f-d594-47b7-b83f-fa711f3bb0df,4,WIB WAKTU INDONESIA BERNADYA,WIB WAKTU INDONESIA BERNADYA,WIB WAKTU INDONESIA BERNADYA,Positive,Positive,Positive,Negative,0.4048466,0.25686583,0.3382876,0.4048466
a135e3db-e793-4a1c-b302-14b20b193b39,3,Baguss!!!!,Baguss!!!!,bagus!!!!,Neutral,Neutral,Neutral,Positive,0.065824896,0.252737,0.6814381,0.6814381
21cb97e8-c3d8-44b8-8323-611fd66caa87,2,Kenapa sih setiap mau putar lagu yang diinginkan malah lagu lain yang keputar streeeesssssssss,Kenapa sih setiap mau putar lagu yang diinginkan malah lagu lain yang keputar streeeesssssssss,Kenapa sih setiap ingin memutar lagu yang diinginkan malahan lagu lain yang keputar streeeesssssssss,Negative,Negative,Negative,Neutral,0.46082932,0.5256465,0.013524147,0.5256465
e829b4df-5c14-417e-a4f2-7a77457793a4,4,Sangat menarik,Sangat menarik,Sangat menarik,Positive,Positive,Positive,Neutral,0.19068456,0.41056946,0.398746,0.41056946
fd6d58d7-213d-4171-8083-d39b31f19faa,3,g bsa dibuka,g bsa dibuka,tidak bisa dibuka,Neutral,Neutral,Neutral,Negative,0.9125102,0.05538667,0.032103077,0.9125102
17d8426b-363c-4adc-9c7d-7a741fe935dc,3,"Apk nya bagus bet sumpah,tapi ad mines nya dikit ,masak mau liat lirik ad limit nya buat yg ga premium...dulu yg loo plissss Balek kankek dulu lagi bm,Jan harus premium liat lirik ny","Apk nya bagus bet sumpah,tapi ad mines nya dikit ,masak mau liat lirik ad limit nya buat yg ga premium...dulu yg loo plissss Balek kankek dulu lagi bm,Jan harus premium liat lirik ny","aplikasi nya bagus setuju sungguh,tetapi iklan mines nya sedikit ,masak ingin melihat lirik iklan limit nya buat yang tidak premium...dulu yang loo plissss Balek kankek dulu lagi bm,jangan harus premium melihat lirik ny",Neutral,Positive,Positive,Neutral,0.07168483,0.5690207,0.3592945,0.5690207
f340c48e-32d0-4bee-9e11-bd3121ba83ae,2,banyak iklannya,banyak iklannya,banyak iklannya,Negative,Negative,Negative,Neutral,0.32241428,0.57693523,0.10065055,0.57693523
8fe502ca-31b8-4a2c-846e-e1ac8a93a35e,4,pas gua nyari lagu tabola bale kan udah selesai pas gua mau ganti lagu buat mainff sebelum nya kan selesai setel lagu kan kalo udah kan ganti lagu pas gua mau bilangin lagu nya kok gabisa? jadikan gua bingung pas gua mau nyetel lagu ff nya kok gabisa ya? pliss kasih tau caranya:⁠-⁠),pas gua nyari lagu tabola bale kan udah selesai pas gua mau ganti lagu buat mainff sebelum nya kan selesai setel lagu kan kalo udah kan ganti lagu pas gua mau bilangin lagu nya kok gabisa? jadikan gua bingung pas gua mau nyetel lagu ff nya kok gabisa ya? pliss kasih tau caranya:⁠-⁠),pas gua mencari lagu tabola bale kan sudah selesai pas gua ingin ganti lagu buat mainff sebelum nya kan selesai setel lagu kan kalau sudah kan ganti lagu pas gua ingin bilangin lagu nya kok tidak bisa? jadikan gua bingung pas gua ingin nyetel lagu ff nya kok tidak bisa ya? mohon memberi tau caranya:⁠-⁠),Positive,Positive,Positive,Neutral,0.36256933,0.5311144,0.10631631,0.5311144
cbaf7cf9-d4c3-4a1f-8f57-97f03ee33650,3,Semenjak update banyak lagu yang hilang,Semenjak update banyak lagu yang hilang,Semenjak terbaru banyak lagu yang hilang,Neutral,Neutral,Neutral,Negative,0.6099341,0.35617766,0.0338883,0.6099341
a162f299-8edd-4f2a-8afd-e529c0cecbaa,3,aplikasi ini saya suka tapi g bisa pilih lagu,aplikasi ini saya suka tapi g bisa pilih lagu,aplikasi ini saya suka tetapi tidak bisa pilih lagu,Neutral,Positive,Positive,Neutral,0.20151535,0.49120802,0.30727658,0.49120802
169875ec-44b2-4820-a418-758de68c708e,3,Maybe good,Maybe good,Maybe bagus,Neutral,Neutral,Neutral,Positive,0.1612903,0.11364475,0.725065,0.725065
3b420325-f0ca-420a-8ffb-718837b0920e,3,aaaa sukaaaa banget 🤩🤩,aaaa sukaaaa banget 🤩🤩,aaaa sukaaaa banget 🤩🤩,Neutral,Neutral,Neutral,Positive,0.01474355,0.0052237557,0.9800326,0.9800326
09681b3a-0355-40bf-bc4a-5208da321656,4,"kok sekarang ngga ada lirik lagunya, apa harus premium dulu?","kok sekarang ngga ada lirik lagunya, apa harus premium dulu?","kok sekarang tidak ada lirik lagunya, apa harus premium dulu?",Positive,Positive,Positive,Neutral,0.18794882,0.7597656,0.052285507,0.7597656
968310e6-3d80-4416-9247-1bfc7169712c,3,Kok saya pas pengin dengerin ko gk bisa tolong,Kok saya pas pengin dengerin ko gk bisa tolong,Kok saya pas ingin mendengar kok tidak bisa tolong,Neutral,Neutral,Neutral,Negative,0.58076024,0.33776775,0.08147201,0.58076024
08d79fa0-bc31-4760-9ff4-47d60a090581,4,"Tolong diperhatikan lagi dong sistem nya,masa play lagu di pertengahan mati,kalo cuma sekali maklum tapi berkali-kali.","Tolong diperhatikan lagi dong sistem nya,masa play lagu di pertengahan mati,kalo cuma sekali maklum tapi berkali-kali.","Tolong diperhatikan lagi dong sistem nya,masa play lagu di pertengahan mati,kalau cuma sekali maklum tetapi berkali-kali.",Positive,Positive,Positive,Neutral,0.18347153,0.79358894,0.022939594,0.79358894
7003001b-050f-4f25-9c05-3e08f1dab068,5,"""bintang 5""","""bintang 5""","""bintang lima""",Positive,Positive,Positive,Neutral,0.07439007,0.56694067,0.35866922,0.56694067
1a4451ff-75c6-45bb-8363-6ce0824a4429,2,"Ini tuh Spotify kenapa lagi sih ?? sekarang lirik² lagunya ada yg ga bisa dimuat padahal jaringan bagus. Tolong perbaiki dong.... iklannya juga bener² ganggu bgt, dulu 30mnt sekali baru iklan sekarang mah 2 lagu iklan 2 lagu iklan , malahan iklannya lama bgt lagi bisa sampe 1mnt. Iya sih emang bukan pengguna premium, tapi yaa ga gitu juga kali ..","Ini tuh Spotify kenapa lagi sih ?? sekarang lirik2 lagunya ada yg ga bisa dimuat padahal jaringan bagus. Tolong perbaiki dong.... iklannya juga bener2 ganggu bgt, dulu 30mnt sekali baru iklan sekarang mah 2 lagu iklan 2 lagu iklan , malahan iklannya lama bgt lagi bisa sampe 1mnt. Iya sih emang bukan pengguna premium, tapi yaa ga gitu juga kali ..","Ini itu Spotify kenapa lagi sih ?? sekarang lirik2 lagunya ada yang tidak bisa dimuat padahal jaringan bagus. Tolong perbaiki dong.... iklannya juga benar-benar mengganggu banget, dulu 30mnt sekali baru iklan sekarang mah 2 lagu iklan 2 lagu iklan , malahan iklannya lama banget lagi bisa sampai 1mnt. ya sih memang bukan pengguna premium, tetapi ya tidak gitu juga kali ..",Negative,Negative,Negative,Neutral,0.33652785,0.6067244,0.056747764,0.6067244
e486f5e8-8a6d-4244-9b99-16bc54c9da87,2,Lagu nya sudah baik cuma kalo bisa di hapus saja iklan horor² nya mengganggu jadi tidak nyaman kalo ada horor horornya dan iklan nya juga jangan terlalu banyak bisa sampe dua/ iklan di satu Vidio untuk Spotify boleh di hapus saya iklan² horor nya? Kalo tidak itu sangat menggangu apa lagi yang takut horor dan saya emang ga suka iklan horor Rettingnya buat Spotify kalo ada iklan APA LAGI IKLAN HOROR 5/10,Lagu nya sudah baik cuma kalo bisa di hapus saja iklan horor2 nya mengganggu jadi tidak nyaman kalo ada horor horornya dan iklan nya juga jangan terlalu banyak bisa sampe dua/ iklan di satu Vidio untuk Spotify boleh di hapus saya iklan2 horor nya? Kalo tidak itu sangat menggangu apa lagi yang takut horor dan saya emang ga suka iklan horor Rettingnya buat Spotify kalo ada iklan APA LAGI IKLAN HOROR 5/10,Lagu nya sudah baik cuma kalau bisa di hapus saja iklan horor2 nya mengganggu jadi tidak nyaman kalau ada horor horornya dan iklan nya juga jangan terlalu banyak bisa sampai dua/ iklan di satu Vidio untuk Spotify boleh di hapus saya iklan-iklan horor nya? kalau tidak itu sangat menggangu apa lagi yang takut horor dan saya memang tidak suka iklan horor Rettingnya buat Spotify kalau ada iklan APA LAGI IKLAN HOROR 5/10,Negative,Negative,Negative,Neutral,0.22265415,0.46854863,0.30879712,0.46854863
60c09811-7a01-4d3e-a6e1-2a62c2e1327c,3,Good,Good,bagus,Neutral,Neutral,Neutral,Positive,0.03597732,0.2068282,0.7571945,0.7571945
6fc30651-748b-4df7-a687-1d6916ed5d09,4,Musik kesukaanq,Musik kesukaanq,Musik kesukaanq,Positive,Positive,Positive,Neutral,0.03724587,0.79106706,0.17168708,0.79106706
2324354b-79ec-44c0-bfb1-eed66e4f00cb,4,"Kenapa harus premium juga, udah gitu iklannya ganggu bngt yakali lagi enak enak ngmusik tiba tiba ada iklan dipertengahan kan TOLOL","Kenapa harus premium juga, udah gitu iklannya ganggu bngt yakali lagi enak enak ngmusik tiba tiba ada iklan dipertengahan kan TOLOL","Kenapa harus premium juga, sudah gitu iklannya mengganggu banget yakali lagi enak enak ngmusik tiba tiba ada iklan dipertengahan kan TOLOL",Positive,Positive,Positive,Negative,0.90994173,0.003415462,0.086642824,0.90994173
b7d8f3f3-473f-425c-aebc-fe83ddc9705a,2,Lebih bagus joox,Lebih bagus joox,Lebih bagus joox,Negative,Negative,Negative,Neutral,0.025265072,0.93306965,0.041665353,0.93306965
b43fa288-66ac-48f1-9331-84efda441502,2,Lumayan,Lumayan,cukup baik,Negative,Negative,Negative,Neutral,0.042659555,0.7907734,0.16656703,0.7907734
9e4b9ab0-0ca9-424d-bc64-1df177366805,3,Ngk bisa offline,Ngk bisa offline,tidak bisa offline,Neutral,Neutral,Neutral,Negative,0.7421255,0.16270961,0.09516499,0.7421255
dab1e5cd-73fc-45d6-9661-f6e31eb8f676,4,lumayan 👍,lumayan 👍,cukup baik 👍,Positive,Positive,Positive,Neutral,0.040059682,0.7011363,0.25880396,0.7011363
49068752-6df6-410e-be14-02fde4dcb2c7,3,Lebih bagus joox,Lebih bagus joox,Lebih bagus joox,Neutral,Positive,Positive,Neutral,0.025265066,0.93306965,0.041665293,0.93306965
01070fcc-86e2-4ee6-8578-5edaae3d103e,4,Lagu yg diulan ulang disetiap playlistnya,Lagu yg diulan ulang disetiap playlistnya,Lagu yang diulan ulang disetiap playlistnya,Positive,Positive,Positive,Neutral,0.078409344,0.86057943,0.06101121,0.86057943
422d2339-663d-4664-88a9-94f8c249b7eb,1,bagus,bagus,bagus,Negative,Negative,Negative,Positive,0.03597732,0.20682825,0.7571945,0.7571945
c1bace1b-230a-4d3e-a7b0-0d41c985069a,2,"Bagusi,tapi masa buat playslist lagunya apa yang di putar apa,kan susah jadinya","Bagusi,tapi masa buat playslist lagunya apa yang di putar apa,kan susah jadinya","Bagusi,tetapi masa buat playslist lagunya apa yang di putar apa,kan sulit sehingga",Negative,Negative,Negative,Neutral,0.0795488,0.643442,0.27700928,0.643442
6670814c-721c-4405-a6f5-7a1f9f8727fc,2,Lumayan laah,Lumayan laah,cukup baik laah,Negative,Negative,Negative,Neutral,0.024391303,0.91185766,0.06375111,0.91185766
669559ff-c611-458b-b390-db21d5f60a20,3,Berbayar. Nggk suka,Berbayar. Nggk suka,Berbayar. tidak suka,Neutral,Positive,Positive,Negative,0.63654816,0.22691801,0.13653384,0.63654816
902d9b2c-a04a-4831-a38c-d5d85f00c192,3,"Kenapa ya setiap mau beli yg premium gabisa, terus klo mau milih lagu pasti aja ada tulisan mode acak","Kenapa ya setiap mau beli yg premium gabisa, terus klo mau milih lagu pasti aja ada tulisan mode acak","Kenapa ya setiap ingin membeli yang premium tidak bisa, terus-menerus kalau ingin milih lagu pasti saja ada tulisan mode acak",Neutral,Neutral,Neutral,Negative,0.598504,0.37730217,0.024193823,0.598504
9216ac95-5bdd-44a7-bab0-0b677fec670a,3,Good,Good,bagus,Neutral,Neutral,Neutral,Positive,0.03597731,0.20682825,0.7571945,0.7571945
17ff1f5c-2f55-4861-92b0-64f4afa3436a,2,Not bad,Not bad,Not buruk,Negative,Negative,Negative,Neutral,0.19149104,0.7290718,0.07943712,0.7290718
832d73de-21ef-4120-b4ac-277f219a440f,4,cukup memuaskan,cukup memuaskan,cukup memuaskan,Positive,Positive,Positive,Neutral,0.04466394,0.6766647,0.27867135,0.6766647
91b57ea0-5ad8-4932-8577-3d5b87070693,4,"Tolong dong spotify jawab pertanyaan saya, kenapa setiap saya mau beli premium nggak bisa padahal saya punya pulsa","Tolong dong spotify jawab pertanyaan saya, kenapa setiap saya mau beli premium nggak bisa padahal saya punya pulsa","Tolong dong spotify jawab pertanyaan saya, kenapa setiap saya ingin membeli premium tidak bisa padahal saya punya pulsa",Positive,Positive,Positive,Neutral,0.09637164,0.89378536,0.009843028,0.89378536
bbec84f3-7e78-45d4-8d16-8cf9b1ff5862,3,Cukup,Cukup,Cukup,Neutral,Neutral,Neutral,Positive,0.15136658,0.41677463,0.43185872,0.43185872
7e782d62-c9f2-4bbd-97b0-c2a3adbcc6d1,2,Siip mantab banget,Siip mantab banget,Siip mantap banget,Negative,Negative,Negative,Positive,0.16839127,0.04354526,0.78806347,0.78806347
27f858d2-155e-4d37-b58f-0cd5a1e94042,1,Jelek masa tiba tiba mati,Jelek masa tiba tiba mati,Jelek masa tiba tiba mati,Negative,Negative,Negative,Neutral,0.24854827,0.6910552,0.060396515,0.6910552
4a81af77-cc0c-47a4-9d7c-88d0ed1ea4b4,1,Sangat puas,Sangat puas,Sangat puas,Negative,Negative,Negative,Positive,0.15450828,0.024968266,0.82052344,0.82052344
99fc7ed7-d6fc-4764-b90e-c962c37c7e57,2,Udah bagus... Eh ujung2ny Musti premium...,Udah bagus... Eh ujung2ny Musti premium...,sudah bagus... Eh ujung2ny Musti premium...,Negative,Negative,Negative,Positive,0.15980282,0.41788867,0.42230847,0.42230847
37d2d2ce-4936-47a5-9bd6-bba7293a1452,3,Good job 👍,Good job 👍,bagus job 👍,Neutral,Neutral,Neutral,Positive,0.031049231,0.11103157,0.8579192,0.8579192
618b082c-e54d-4800-b51e-400db3c3fefa,2,Coba dulu,Coba dulu,mencoba dulu,Negative,Negative,Negative,Neutral,0.050276473,0.9377765,0.011946989,0.9377765
a2ed8b8b-fa64-420a-a511-09b6e3329125,2,Good,Good,bagus,Negative,Negative,Negative,Positive,0.03597732,0.2068282,0.7571945,0.7571945
654dbd3b-3db7-4a09-8582-7754f3648a5d,4,Lumayan bisa bantu rasa kesepian,Lumayan bisa bantu rasa kesepian,cukup baik bisa membantu rasa kesepian,Positive,Positive,Positive,Neutral,0.03033983,0.6135674,0.3560928,0.6135674
